filename,target,fold,trio_index
pattern_sounds/pattern_10/pattern_10_10.wav,pattern_10,10,1
pattern_sounds/pattern_11/pattern_11_08.wav,pattern_11,1,6
pattern_sounds/pattern_11/pattern_11_02.wav,pattern_11,1,6
pattern_sounds/pattern_11/pattern_11_18.wav,pattern_11,1,6
pattern_sounds/pattern_11/pattern_11_16.wav,pattern_11,1,6
pattern_sounds/pattern_11/pattern_11_15.wav,pattern_11,2,6
pattern_sounds/pattern_11/pattern_11_09.wav,pattern_11,2,6
pattern_sounds/pattern_11/pattern_11_07.wav,pattern_11,2,6
pattern_sounds/pattern_11/pattern_11_06.wav,pattern_11,2,6
pattern_sounds/pattern_11/pattern_11_28.wav,pattern_11,3,6
pattern_sounds/pattern_11/pattern_11_39.wav,pattern_11,3,6
pattern_sounds/pattern_11/pattern_11_01.wav,pattern_11,3,6
pattern_sounds/pattern_11/pattern_11_03.wav,pattern_11,3,6
pattern_sounds/pattern_11/pattern_11_34.wav,pattern_11,4,6
pattern_sounds/pattern_11/pattern_11_40.wav,pattern_11,4,6
pattern_sounds/pattern_11/pattern_11_17.wav,pattern_11,4,6
pattern_sounds/pattern_11/pattern_11_20.wav,pattern_11,4,6
pattern_sounds/pattern_11/pattern_11_30.wav,pattern_11,5,6
pattern_sounds/pattern_11/pattern_11_38.wav,pattern_11,5,6
pattern_sounds/pattern_11/pattern_11_32.wav,pattern_11,5,6
pattern_sounds/pattern_11/pattern_11_21.wav,pattern_11,5,6
pattern_sounds/pattern_11/pattern_11_23.wav,pattern_11,6,6
pattern_sounds/pattern_11/pattern_11_14.wav,pattern_11,6,6
pattern_sounds/pattern_11/pattern_11_27.wav,pattern_11,6,6
pattern_sounds/pattern_11/pattern_11_36.wav,pattern_11,6,6
pattern_sounds/pattern_11/pattern_11_35.wav,pattern_11,7,6
pattern_sounds/pattern_11/pattern_11_13.wav,pattern_11,7,6
pattern_sounds/pattern_11/pattern_11_19.wav,pattern_11,7,6
pattern_sounds/pattern_11/pattern_11_24.wav,pattern_11,7,6
pattern_sounds/pattern_11/pattern_11_29.wav,pattern_11,8,6
pattern_sounds/pattern_11/pattern_11_22.wav,pattern_11,8,6
pattern_sounds/pattern_11/pattern_11_33.wav,pattern_11,8,6
pattern_sounds/pattern_11/pattern_11_05.wav,pattern_11,8,6
pattern_sounds/pattern_11/pattern_11_12.wav,pattern_11,9,6
pattern_sounds/pattern_11/pattern_11_31.wav,pattern_11,9,6
pattern_sounds/pattern_11/pattern_11_25.wav,pattern_11,9,6
pattern_sounds/pattern_11/pattern_11_26.wav,pattern_11,9,6
pattern_sounds/pattern_11/pattern_11_37.wav,pattern_11,10,6
pattern_sounds/pattern_11/pattern_11_11.wav,pattern_11,10,6
pattern_sounds/pattern_11/pattern_11_04.wav,pattern_11,10,6
pattern_sounds/pattern_11/pattern_11_10.wav,pattern_11,10,6
pattern_sounds/pattern_12/pattern_12_08.wav,pattern_12,1,1
pattern_sounds/pattern_12/pattern_12_02.wav,pattern_12,1,1
pattern_sounds/pattern_12/pattern_12_18.wav,pattern_12,1,1
pattern_sounds/pattern_12/pattern_12_16.wav,pattern_12,1,1
pattern_sounds/pattern_12/pattern_12_15.wav,pattern_12,2,1
pattern_sounds/pattern_12/pattern_12_09.wav,pattern_12,2,1
pattern_sounds/pattern_12/pattern_12_07.wav,pattern_12,2,1
pattern_sounds/pattern_12/pattern_12_06.wav,pattern_12,2,1
pattern_sounds/pattern_12/pattern_12_28.wav,pattern_12,3,1
pattern_sounds/pattern_12/pattern_12_39.wav,pattern_12,3,1
pattern_sounds/pattern_12/pattern_12_01.wav,pattern_12,3,1
pattern_sounds/pattern_12/pattern_12_03.wav,pattern_12,3,1
pattern_sounds/pattern_12/pattern_12_34.wav,pattern_12,4,1
pattern_sounds/pattern_12/pattern_12_40.wav,pattern_12,4,1
pattern_sounds/pattern_12/pattern_12_17.wav,pattern_12,4,1
pattern_sounds/pattern_12/pattern_12_20.wav,pattern_12,4,1
pattern_sounds/pattern_12/pattern_12_30.wav,pattern_12,5,1
pattern_sounds/pattern_12/pattern_12_38.wav,pattern_12,5,1
pattern_sounds/pattern_12/pattern_12_32.wav,pattern_12,5,1
pattern_sounds/pattern_12/pattern_12_21.wav,pattern_12,5,1
pattern_sounds/pattern_12/pattern_12_23.wav,pattern_12,6,1
pattern_sounds/pattern_12/pattern_12_14.wav,pattern_12,6,1
pattern_sounds/pattern_12/pattern_12_27.wav,pattern_12,6,1
pattern_sounds/pattern_12/pattern_12_36.wav,pattern_12,6,1
pattern_sounds/pattern_12/pattern_12_35.wav,pattern_12,7,1
pattern_sounds/pattern_12/pattern_12_13.wav,pattern_12,7,1
pattern_sounds/pattern_12/pattern_12_19.wav,pattern_12,7,1
pattern_sounds/pattern_12/pattern_12_24.wav,pattern_12,7,1
pattern_sounds/pattern_12/pattern_12_29.wav,pattern_12,8,1
pattern_sounds/pattern_12/pattern_12_22.wav,pattern_12,8,1
pattern_sounds/pattern_12/pattern_12_33.wav,pattern_12,8,1
pattern_sounds/pattern_12/pattern_12_05.wav,pattern_12,8,1
pattern_sounds/pattern_12/pattern_12_12.wav,pattern_12,9,1
pattern_sounds/pattern_12/pattern_12_31.wav,pattern_12,9,1
pattern_sounds/pattern_12/pattern_12_25.wav,pattern_12,9,1
pattern_sounds/pattern_12/pattern_12_26.wav,pattern_12,9,1
pattern_sounds/pattern_12/pattern_12_37.wav,pattern_12,10,1
pattern_sounds/pattern_12/pattern_12_11.wav,pattern_12,10,1
pattern_sounds/pattern_12/pattern_12_04.wav,pattern_12,10,1
pattern_sounds/pattern_12/pattern_12_10.wav,pattern_12,10,1
pattern_sounds/pattern_13/pattern_13_08.wav,pattern_13,1,3
pattern_sounds/pattern_13/pattern_13_02.wav,pattern_13,1,3
pattern_sounds/pattern_13/pattern_13_18.wav,pattern_13,1,3
pattern_sounds/pattern_13/pattern_13_16.wav,pattern_13,1,3
pattern_sounds/pattern_13/pattern_13_15.wav,pattern_13,2,3
pattern_sounds/pattern_13/pattern_13_09.wav,pattern_13,2,3
pattern_sounds/pattern_13/pattern_13_07.wav,pattern_13,2,3
pattern_sounds/pattern_13/pattern_13_06.wav,pattern_13,2,3
pattern_sounds/pattern_13/pattern_13_28.wav,pattern_13,3,3
pattern_sounds/pattern_13/pattern_13_39.wav,pattern_13,3,3
pattern_sounds/pattern_13/pattern_13_01.wav,pattern_13,3,3
pattern_sounds/pattern_13/pattern_13_03.wav,pattern_13,3,3
pattern_sounds/pattern_13/pattern_13_34.wav,pattern_13,4,3
pattern_sounds/pattern_13/pattern_13_40.wav,pattern_13,4,3
pattern_sounds/pattern_13/pattern_13_17.wav,pattern_13,4,3
pattern_sounds/pattern_13/pattern_13_20.wav,pattern_13,4,3
pattern_sounds/pattern_13/pattern_13_30.wav,pattern_13,5,3
pattern_sounds/pattern_13/pattern_13_38.wav,pattern_13,5,3
pattern_sounds/pattern_13/pattern_13_32.wav,pattern_13,5,3
pattern_sounds/pattern_13/pattern_13_21.wav,pattern_13,5,3
pattern_sounds/pattern_13/pattern_13_23.wav,pattern_13,6,3
pattern_sounds/pattern_13/pattern_13_14.wav,pattern_13,6,3
pattern_sounds/pattern_13/pattern_13_27.wav,pattern_13,6,3
pattern_sounds/pattern_13/pattern_13_36.wav,pattern_13,6,3
pattern_sounds/pattern_13/pattern_13_35.wav,pattern_13,7,3
pattern_sounds/pattern_13/pattern_13_13.wav,pattern_13,7,3
pattern_sounds/pattern_13/pattern_13_19.wav,pattern_13,7,3
pattern_sounds/pattern_13/pattern_13_24.wav,pattern_13,7,3
pattern_sounds/pattern_13/pattern_13_29.wav,pattern_13,8,3
pattern_sounds/pattern_13/pattern_13_22.wav,pattern_13,8,3
pattern_sounds/pattern_13/pattern_13_33.wav,pattern_13,8,3
pattern_sounds/pattern_13/pattern_13_05.wav,pattern_13,8,3
pattern_sounds/pattern_13/pattern_13_12.wav,pattern_13,9,3
pattern_sounds/pattern_13/pattern_13_31.wav,pattern_13,9,3
pattern_sounds/pattern_13/pattern_13_25.wav,pattern_13,9,3
pattern_sounds/pattern_13/pattern_13_26.wav,pattern_13,9,3
pattern_sounds/pattern_13/pattern_13_37.wav,pattern_13,10,3
pattern_sounds/pattern_13/pattern_13_11.wav,pattern_13,10,3
pattern_sounds/pattern_13/pattern_13_04.wav,pattern_13,10,3
pattern_sounds/pattern_13/pattern_13_10.wav,pattern_13,10,3
pattern_sounds/pattern_14/pattern_14_08.wav,pattern_14,1,2
pattern_sounds/pattern_14/pattern_14_02.wav,pattern_14,1,2
pattern_sounds/pattern_14/pattern_14_18.wav,pattern_14,1,2
pattern_sounds/pattern_14/pattern_14_16.wav,pattern_14,1,2
pattern_sounds/pattern_14/pattern_14_15.wav,pattern_14,2,2
pattern_sounds/pattern_14/pattern_14_09.wav,pattern_14,2,2
pattern_sounds/pattern_14/pattern_14_07.wav,pattern_14,2,2
pattern_sounds/pattern_14/pattern_14_06.wav,pattern_14,2,2
pattern_sounds/pattern_14/pattern_14_28.wav,pattern_14,3,2
pattern_sounds/pattern_14/pattern_14_39.wav,pattern_14,3,2
pattern_sounds/pattern_14/pattern_14_01.wav,pattern_14,3,2
pattern_sounds/pattern_14/pattern_14_03.wav,pattern_14,3,2
pattern_sounds/pattern_14/pattern_14_34.wav,pattern_14,4,2
pattern_sounds/pattern_14/pattern_14_40.wav,pattern_14,4,2
pattern_sounds/pattern_14/pattern_14_17.wav,pattern_14,4,2
pattern_sounds/pattern_14/pattern_14_20.wav,pattern_14,4,2
pattern_sounds/pattern_14/pattern_14_30.wav,pattern_14,5,2
pattern_sounds/pattern_14/pattern_14_38.wav,pattern_14,5,2
pattern_sounds/pattern_14/pattern_14_32.wav,pattern_14,5,2
pattern_sounds/pattern_14/pattern_14_21.wav,pattern_14,5,2
pattern_sounds/pattern_14/pattern_14_23.wav,pattern_14,6,2
pattern_sounds/pattern_14/pattern_14_14.wav,pattern_14,6,2
pattern_sounds/pattern_14/pattern_14_27.wav,pattern_14,6,2
pattern_sounds/pattern_14/pattern_14_36.wav,pattern_14,6,2
pattern_sounds/pattern_14/pattern_14_35.wav,pattern_14,7,2
pattern_sounds/pattern_14/pattern_14_13.wav,pattern_14,7,2
pattern_sounds/pattern_14/pattern_14_19.wav,pattern_14,7,2
pattern_sounds/pattern_14/pattern_14_24.wav,pattern_14,7,2
pattern_sounds/pattern_14/pattern_14_29.wav,pattern_14,8,2
pattern_sounds/pattern_14/pattern_14_22.wav,pattern_14,8,2
pattern_sounds/pattern_14/pattern_14_33.wav,pattern_14,8,2
pattern_sounds/pattern_14/pattern_14_05.wav,pattern_14,8,2
pattern_sounds/pattern_14/pattern_14_12.wav,pattern_14,9,2
pattern_sounds/pattern_14/pattern_14_31.wav,pattern_14,9,2
pattern_sounds/pattern_14/pattern_14_25.wav,pattern_14,9,2
pattern_sounds/pattern_14/pattern_14_26.wav,pattern_14,9,2
pattern_sounds/pattern_14/pattern_14_37.wav,pattern_14,10,2
pattern_sounds/pattern_14/pattern_14_11.wav,pattern_14,10,2
pattern_sounds/pattern_14/pattern_14_04.wav,pattern_14,10,2
pattern_sounds/pattern_14/pattern_14_10.wav,pattern_14,10,2
pattern_sounds/pattern_15/pattern_15_08.wav,pattern_15,1,7
pattern_sounds/pattern_15/pattern_15_02.wav,pattern_15,1,7
pattern_sounds/pattern_15/pattern_15_18.wav,pattern_15,1,7
pattern_sounds/pattern_15/pattern_15_16.wav,pattern_15,1,7
pattern_sounds/pattern_15/pattern_15_15.wav,pattern_15,2,7
pattern_sounds/pattern_15/pattern_15_09.wav,pattern_15,2,7
pattern_sounds/pattern_15/pattern_15_07.wav,pattern_15,2,7
pattern_sounds/pattern_15/pattern_15_06.wav,pattern_15,2,7
pattern_sounds/pattern_15/pattern_15_28.wav,pattern_15,3,7
pattern_sounds/pattern_15/pattern_15_39.wav,pattern_15,3,7
pattern_sounds/pattern_15/pattern_15_01.wav,pattern_15,3,7
pattern_sounds/pattern_15/pattern_15_03.wav,pattern_15,3,7
pattern_sounds/pattern_15/pattern_15_34.wav,pattern_15,4,7
pattern_sounds/pattern_15/pattern_15_40.wav,pattern_15,4,7
pattern_sounds/pattern_15/pattern_15_17.wav,pattern_15,4,7
pattern_sounds/pattern_15/pattern_15_20.wav,pattern_15,4,7
pattern_sounds/pattern_15/pattern_15_30.wav,pattern_15,5,7
pattern_sounds/pattern_15/pattern_15_38.wav,pattern_15,5,7
pattern_sounds/pattern_15/pattern_15_32.wav,pattern_15,5,7
pattern_sounds/pattern_15/pattern_15_21.wav,pattern_15,5,7
pattern_sounds/pattern_15/pattern_15_23.wav,pattern_15,6,7
pattern_sounds/pattern_15/pattern_15_14.wav,pattern_15,6,7
pattern_sounds/pattern_15/pattern_15_27.wav,pattern_15,6,7
pattern_sounds/pattern_15/pattern_15_36.wav,pattern_15,6,7
pattern_sounds/pattern_15/pattern_15_35.wav,pattern_15,7,7
pattern_sounds/pattern_15/pattern_15_13.wav,pattern_15,7,7
pattern_sounds/pattern_15/pattern_15_19.wav,pattern_15,7,7
pattern_sounds/pattern_15/pattern_15_24.wav,pattern_15,7,7
pattern_sounds/pattern_15/pattern_15_29.wav,pattern_15,8,7
pattern_sounds/pattern_15/pattern_15_22.wav,pattern_15,8,7
pattern_sounds/pattern_15/pattern_15_33.wav,pattern_15,8,7
pattern_sounds/pattern_15/pattern_15_05.wav,pattern_15,8,7
pattern_sounds/pattern_15/pattern_15_12.wav,pattern_15,9,7
pattern_sounds/pattern_15/pattern_15_31.wav,pattern_15,9,7
pattern_sounds/pattern_15/pattern_15_25.wav,pattern_15,9,7
pattern_sounds/pattern_15/pattern_15_26.wav,pattern_15,9,7
pattern_sounds/pattern_15/pattern_15_37.wav,pattern_15,10,7
pattern_sounds/pattern_15/pattern_15_11.wav,pattern_15,10,7
pattern_sounds/pattern_15/pattern_15_04.wav,pattern_15,10,7
pattern_sounds/pattern_15/pattern_15_10.wav,pattern_15,10,7
pattern_sounds/pattern_16/pattern_16_08.wav,pattern_16,1,4
pattern_sounds/pattern_16/pattern_16_02.wav,pattern_16,1,4
pattern_sounds/pattern_16/pattern_16_18.wav,pattern_16,1,4
pattern_sounds/pattern_16/pattern_16_16.wav,pattern_16,1,4
pattern_sounds/pattern_16/pattern_16_15.wav,pattern_16,2,4
pattern_sounds/pattern_16/pattern_16_09.wav,pattern_16,2,4
pattern_sounds/pattern_16/pattern_16_07.wav,pattern_16,2,4
pattern_sounds/pattern_16/pattern_16_06.wav,pattern_16,2,4
pattern_sounds/pattern_16/pattern_16_28.wav,pattern_16,3,4
pattern_sounds/pattern_16/pattern_16_39.wav,pattern_16,3,4
pattern_sounds/pattern_16/pattern_16_01.wav,pattern_16,3,4
pattern_sounds/pattern_16/pattern_16_03.wav,pattern_16,3,4
pattern_sounds/pattern_16/pattern_16_34.wav,pattern_16,4,4
pattern_sounds/pattern_16/pattern_16_40.wav,pattern_16,4,4
pattern_sounds/pattern_16/pattern_16_17.wav,pattern_16,4,4
pattern_sounds/pattern_16/pattern_16_20.wav,pattern_16,4,4
pattern_sounds/pattern_16/pattern_16_30.wav,pattern_16,5,4
pattern_sounds/pattern_16/pattern_16_38.wav,pattern_16,5,4
pattern_sounds/pattern_16/pattern_16_32.wav,pattern_16,5,4
pattern_sounds/pattern_16/pattern_16_21.wav,pattern_16,5,4
pattern_sounds/pattern_16/pattern_16_23.wav,pattern_16,6,4
pattern_sounds/pattern_16/pattern_16_14.wav,pattern_16,6,4
pattern_sounds/pattern_16/pattern_16_27.wav,pattern_16,6,4
pattern_sounds/pattern_16/pattern_16_36.wav,pattern_16,6,4
pattern_sounds/pattern_16/pattern_16_35.wav,pattern_16,7,4
pattern_sounds/pattern_16/pattern_16_13.wav,pattern_16,7,4
pattern_sounds/pattern_16/pattern_16_19.wav,pattern_16,7,4
pattern_sounds/pattern_16/pattern_16_24.wav,pattern_16,7,4
pattern_sounds/pattern_16/pattern_16_29.wav,pattern_16,8,4
pattern_sounds/pattern_16/pattern_16_22.wav,pattern_16,8,4
pattern_sounds/pattern_16/pattern_16_33.wav,pattern_16,8,4
pattern_sounds/pattern_16/pattern_16_05.wav,pattern_16,8,4
pattern_sounds/pattern_16/pattern_16_12.wav,pattern_16,9,4
pattern_sounds/pattern_16/pattern_16_31.wav,pattern_16,9,4
pattern_sounds/pattern_16/pattern_16_25.wav,pattern_16,9,4
pattern_sounds/pattern_16/pattern_16_26.wav,pattern_16,9,4
pattern_sounds/pattern_16/pattern_16_37.wav,pattern_16,10,4
pattern_sounds/pattern_16/pattern_16_11.wav,pattern_16,10,4
pattern_sounds/pattern_16/pattern_16_04.wav,pattern_16,10,4
pattern_sounds/pattern_16/pattern_16_10.wav,pattern_16,10,4
pattern_sounds/pattern_17/pattern_17_08.wav,pattern_17,1,0
pattern_sounds/pattern_17/pattern_17_02.wav,pattern_17,1,0
pattern_sounds/pattern_17/pattern_17_18.wav,pattern_17,1,0
pattern_sounds/pattern_17/pattern_17_16.wav,pattern_17,1,0
pattern_sounds/pattern_17/pattern_17_15.wav,pattern_17,2,0
pattern_sounds/pattern_17/pattern_17_09.wav,pattern_17,2,0
pattern_sounds/pattern_17/pattern_17_07.wav,pattern_17,2,0
pattern_sounds/pattern_17/pattern_17_06.wav,pattern_17,2,0
pattern_sounds/pattern_17/pattern_17_28.wav,pattern_17,3,0
pattern_sounds/pattern_17/pattern_17_39.wav,pattern_17,3,0
pattern_sounds/pattern_17/pattern_17_01.wav,pattern_17,3,0
pattern_sounds/pattern_17/pattern_17_03.wav,pattern_17,3,0
pattern_sounds/pattern_17/pattern_17_34.wav,pattern_17,4,0
pattern_sounds/pattern_17/pattern_17_40.wav,pattern_17,4,0
pattern_sounds/pattern_17/pattern_17_17.wav,pattern_17,4,0
pattern_sounds/pattern_17/pattern_17_20.wav,pattern_17,4,0
pattern_sounds/pattern_17/pattern_17_30.wav,pattern_17,5,0
pattern_sounds/pattern_17/pattern_17_38.wav,pattern_17,5,0
pattern_sounds/pattern_17/pattern_17_32.wav,pattern_17,5,0
pattern_sounds/pattern_17/pattern_17_21.wav,pattern_17,5,0
pattern_sounds/pattern_17/pattern_17_23.wav,pattern_17,6,0
pattern_sounds/pattern_17/pattern_17_14.wav,pattern_17,6,0
pattern_sounds/pattern_17/pattern_17_27.wav,pattern_17,6,0
pattern_sounds/pattern_17/pattern_17_36.wav,pattern_17,6,0
pattern_sounds/pattern_17/pattern_17_35.wav,pattern_17,7,0
pattern_sounds/pattern_17/pattern_17_13.wav,pattern_17,7,0
pattern_sounds/pattern_17/pattern_17_19.wav,pattern_17,7,0
pattern_sounds/pattern_17/pattern_17_24.wav,pattern_17,7,0
pattern_sounds/pattern_17/pattern_17_29.wav,pattern_17,8,0
pattern_sounds/pattern_17/pattern_17_22.wav,pattern_17,8,0
pattern_sounds/pattern_17/pattern_17_33.wav,pattern_17,8,0
pattern_sounds/pattern_17/pattern_17_05.wav,pattern_17,8,0
pattern_sounds/pattern_17/pattern_17_12.wav,pattern_17,9,0
pattern_sounds/pattern_17/pattern_17_31.wav,pattern_17,9,0
pattern_sounds/pattern_17/pattern_17_25.wav,pattern_17,9,0
pattern_sounds/pattern_17/pattern_17_26.wav,pattern_17,9,0
pattern_sounds/pattern_17/pattern_17_37.wav,pattern_17,10,0
pattern_sounds/pattern_17/pattern_17_11.wav,pattern_17,10,0
pattern_sounds/pattern_17/pattern_17_04.wav,pattern_17,10,0
pattern_sounds/pattern_17/pattern_17_10.wav,pattern_17,10,0
pattern_sounds/pattern_18/pattern_18_08.wav,pattern_18,1,5
pattern_sounds/pattern_18/pattern_18_02.wav,pattern_18,1,5
pattern_sounds/pattern_18/pattern_18_18.wav,pattern_18,1,5
pattern_sounds/pattern_18/pattern_18_16.wav,pattern_18,1,5
pattern_sounds/pattern_18/pattern_18_15.wav,pattern_18,2,5
pattern_sounds/pattern_18/pattern_18_09.wav,pattern_18,2,5
pattern_sounds/pattern_18/pattern_18_07.wav,pattern_18,2,5
pattern_sounds/pattern_18/pattern_18_06.wav,pattern_18,2,5
pattern_sounds/pattern_18/pattern_18_28.wav,pattern_18,3,5
pattern_sounds/pattern_18/pattern_18_39.wav,pattern_18,3,5
pattern_sounds/pattern_18/pattern_18_01.wav,pattern_18,3,5
pattern_sounds/pattern_18/pattern_18_03.wav,pattern_18,3,5
pattern_sounds/pattern_18/pattern_18_34.wav,pattern_18,4,5
pattern_sounds/pattern_18/pattern_18_40.wav,pattern_18,4,5
pattern_sounds/pattern_18/pattern_18_17.wav,pattern_18,4,5
pattern_sounds/pattern_18/pattern_18_20.wav,pattern_18,4,5
pattern_sounds/pattern_18/pattern_18_30.wav,pattern_18,5,5
pattern_sounds/pattern_18/pattern_18_38.wav,pattern_18,5,5
pattern_sounds/pattern_18/pattern_18_32.wav,pattern_18,5,5
pattern_sounds/pattern_18/pattern_18_21.wav,pattern_18,5,5
pattern_sounds/pattern_18/pattern_18_23.wav,pattern_18,6,5
pattern_sounds/pattern_18/pattern_18_14.wav,pattern_18,6,5
pattern_sounds/pattern_18/pattern_18_27.wav,pattern_18,6,5
pattern_sounds/pattern_18/pattern_18_36.wav,pattern_18,6,5
pattern_sounds/pattern_18/pattern_18_35.wav,pattern_18,7,5
pattern_sounds/pattern_18/pattern_18_13.wav,pattern_18,7,5
pattern_sounds/pattern_18/pattern_18_19.wav,pattern_18,7,5
pattern_sounds/pattern_18/pattern_18_24.wav,pattern_18,7,5
pattern_sounds/pattern_18/pattern_18_29.wav,pattern_18,8,5
pattern_sounds/pattern_18/pattern_18_22.wav,pattern_18,8,5
pattern_sounds/pattern_18/pattern_18_33.wav,pattern_18,8,5
pattern_sounds/pattern_18/pattern_18_05.wav,pattern_18,8,5
pattern_sounds/pattern_18/pattern_18_12.wav,pattern_18,9,5
pattern_sounds/pattern_18/pattern_18_31.wav,pattern_18,9,5
pattern_sounds/pattern_18/pattern_18_25.wav,pattern_18,9,5
pattern_sounds/pattern_18/pattern_18_26.wav,pattern_18,9,5
pattern_sounds/pattern_18/pattern_18_37.wav,pattern_18,10,5
pattern_sounds/pattern_18/pattern_18_11.wav,pattern_18,10,5
pattern_sounds/pattern_18/pattern_18_04.wav,pattern_18,10,5
pattern_sounds/pattern_18/pattern_18_10.wav,pattern_18,10,5
pattern_sounds/pattern_19/pattern_19_08.wav,pattern_19,1,1
pattern_sounds/pattern_19/pattern_19_02.wav,pattern_19,1,1
pattern_sounds/pattern_19/pattern_19_18.wav,pattern_19,1,1
pattern_sounds/pattern_19/pattern_19_16.wav,pattern_19,1,1
pattern_sounds/pattern_19/pattern_19_15.wav,pattern_19,2,1
pattern_sounds/pattern_19/pattern_19_09.wav,pattern_19,2,1
pattern_sounds/pattern_19/pattern_19_07.wav,pattern_19,2,1
pattern_sounds/pattern_19/pattern_19_06.wav,pattern_19,2,1
pattern_sounds/pattern_19/pattern_19_28.wav,pattern_19,3,1
pattern_sounds/pattern_19/pattern_19_39.wav,pattern_19,3,1
pattern_sounds/pattern_19/pattern_19_01.wav,pattern_19,3,1
pattern_sounds/pattern_19/pattern_19_03.wav,pattern_19,3,1
pattern_sounds/pattern_19/pattern_19_34.wav,pattern_19,4,1
pattern_sounds/pattern_19/pattern_19_40.wav,pattern_19,4,1
pattern_sounds/pattern_19/pattern_19_17.wav,pattern_19,4,1
pattern_sounds/pattern_19/pattern_19_20.wav,pattern_19,4,1
pattern_sounds/pattern_19/pattern_19_30.wav,pattern_19,5,1
pattern_sounds/pattern_19/pattern_19_38.wav,pattern_19,5,1
pattern_sounds/pattern_19/pattern_19_32.wav,pattern_19,5,1
pattern_sounds/pattern_19/pattern_19_21.wav,pattern_19,5,1
pattern_sounds/pattern_19/pattern_19_23.wav,pattern_19,6,1
pattern_sounds/pattern_19/pattern_19_14.wav,pattern_19,6,1
pattern_sounds/pattern_19/pattern_19_27.wav,pattern_19,6,1
pattern_sounds/pattern_19/pattern_19_36.wav,pattern_19,6,1
pattern_sounds/pattern_19/pattern_19_35.wav,pattern_19,7,1
pattern_sounds/pattern_19/pattern_19_13.wav,pattern_19,7,1
pattern_sounds/pattern_19/pattern_19_19.wav,pattern_19,7,1
pattern_sounds/pattern_19/pattern_19_24.wav,pattern_19,7,1
pattern_sounds/pattern_19/pattern_19_29.wav,pattern_19,8,1
pattern_sounds/pattern_19/pattern_19_22.wav,pattern_19,8,1
pattern_sounds/pattern_19/pattern_19_33.wav,pattern_19,8,1
pattern_sounds/pattern_19/pattern_19_05.wav,pattern_19,8,1
pattern_sounds/pattern_19/pattern_19_12.wav,pattern_19,9,1
pattern_sounds/pattern_19/pattern_19_31.wav,pattern_19,9,1
pattern_sounds/pattern_19/pattern_19_25.wav,pattern_19,9,1
pattern_sounds/pattern_19/pattern_19_26.wav,pattern_19,9,1
pattern_sounds/pattern_19/pattern_19_37.wav,pattern_19,10,1
pattern_sounds/pattern_19/pattern_19_11.wav,pattern_19,10,1
pattern_sounds/pattern_19/pattern_19_04.wav,pattern_19,10,1
pattern_sounds/pattern_19/pattern_19_10.wav,pattern_19,10,1
pattern_sounds/pattern_20/pattern_20_08.wav,pattern_20,1,7
pattern_sounds/pattern_20/pattern_20_02.wav,pattern_20,1,7
pattern_sounds/pattern_20/pattern_20_18.wav,pattern_20,1,7
pattern_sounds/pattern_20/pattern_20_16.wav,pattern_20,1,7
pattern_sounds/pattern_20/pattern_20_15.wav,pattern_20,2,7
pattern_sounds/pattern_20/pattern_20_09.wav,pattern_20,2,7
pattern_sounds/pattern_20/pattern_20_07.wav,pattern_20,2,7
pattern_sounds/pattern_20/pattern_20_06.wav,pattern_20,2,7
pattern_sounds/pattern_20/pattern_20_28.wav,pattern_20,3,7
pattern_sounds/pattern_20/pattern_20_39.wav,pattern_20,3,7
pattern_sounds/pattern_20/pattern_20_01.wav,pattern_20,3,7
pattern_sounds/pattern_20/pattern_20_03.wav,pattern_20,3,7
pattern_sounds/pattern_20/pattern_20_34.wav,pattern_20,4,7
pattern_sounds/pattern_20/pattern_20_40.wav,pattern_20,4,7
pattern_sounds/pattern_20/pattern_20_17.wav,pattern_20,4,7
pattern_sounds/pattern_20/pattern_20_20.wav,pattern_20,4,7
pattern_sounds/pattern_20/pattern_20_30.wav,pattern_20,5,7
pattern_sounds/pattern_20/pattern_20_38.wav,pattern_20,5,7
pattern_sounds/pattern_20/pattern_20_32.wav,pattern_20,5,7
pattern_sounds/pattern_20/pattern_20_21.wav,pattern_20,5,7
pattern_sounds/pattern_20/pattern_20_23.wav,pattern_20,6,7
pattern_sounds/pattern_20/pattern_20_14.wav,pattern_20,6,7
pattern_sounds/pattern_20/pattern_20_27.wav,pattern_20,6,7
pattern_sounds/pattern_20/pattern_20_36.wav,pattern_20,6,7
pattern_sounds/pattern_20/pattern_20_35.wav,pattern_20,7,7
pattern_sounds/pattern_20/pattern_20_13.wav,pattern_20,7,7
pattern_sounds/pattern_20/pattern_20_19.wav,pattern_20,7,7
pattern_sounds/pattern_20/pattern_20_24.wav,pattern_20,7,7
pattern_sounds/pattern_20/pattern_20_29.wav,pattern_20,8,7
pattern_sounds/pattern_20/pattern_20_22.wav,pattern_20,8,7
pattern_sounds/pattern_20/pattern_20_33.wav,pattern_20,8,7
pattern_sounds/pattern_20/pattern_20_05.wav,pattern_20,8,7
pattern_sounds/pattern_20/pattern_20_12.wav,pattern_20,9,7
pattern_sounds/pattern_20/pattern_20_31.wav,pattern_20,9,7
pattern_sounds/pattern_20/pattern_20_25.wav,pattern_20,9,7
pattern_sounds/pattern_20/pattern_20_26.wav,pattern_20,9,7
pattern_sounds/pattern_20/pattern_20_37.wav,pattern_20,10,7
pattern_sounds/pattern_20/pattern_20_11.wav,pattern_20,10,7
